pipeline_id,execution_time,records_processed,missing_values,duplicate_records,alert_count
5,5.909952338238042,2531,1,2,1
7,6.834979791569789,1822,9,0,0
4,10.454719404818999,2581,2,2,2
4,2.075932966464799,1251,7,1,0
4,6.373724254572882,4644,7,4,0
6,5.196615416776581,1157,1,4,2
7,1.3108475377788231,2160,1,4,1
2,7.499061447303455,1200,1,2,2
5,5.842346453163895,1580,9,0,0
4,6.599612585640313,2656,6,2,1
3,1.6011621098046347,2040,5,4,0
7,4.559166145003583,3532,0,4,1
6,2.841606110211408,2483,1,4,2
7,9.326201885361224,814,0,4,0
5,7.289100691488763,3581,6,1,1
6,3.6380644334290757,2814,5,4,1
5,1.9267221981007956,2635,1,2,2
7,5.38811013276751,2149,1,4,1
2,7.18484400458872,3719,1,3,1
5,1.5298927891281413,4300,7,1,0
6,3.136450658013661,2978,6,4,2
6,2.7888305819720824,4567,0,3,2
5,6.733892331821174,2275,3,2,0
10,4.260341822910975,2466,3,1,0
7,4.344126955244989,2267,6,4,0
10,5.349309361277935,4315,1,2,1
8,3.243438375341972,741,3,3,2
7,2.1126265265448705,3449,0,1,2
5,7.73937032472057,2756,3,4,2
1,7.924971416959188,4611,0,2,1
5,5.359164918926357,3868,1,1,2
10,5.50431101133524,866,1,3,2
2,7.522027953160016,3327,9,4,2
5,5.31330711320748,1752,2,1,2
5,4.161844188112709,2987,7,3,0
2,5.078678253554926,4103,5,3,1
5,7.7863372743349455,4021,5,2,2
4,5.106643336857612,2143,8,3,2
1,3.6612349306928946,1712,7,3,2
3,5.294004098570195,519,1,0,2
1,6.312446275071528,1175,5,3,2
5,6.072506989811397,4977,0,4,0
4,6.1056478961432195,1108,8,1,0
7,3.34664464173314,561,3,4,1
5,6.540207133116914,1765,3,4,1
10,5.056931878424578,2785,8,2,2
4,3.57641766506109,1654,2,0,2
2,6.5243034273040665,2128,4,0,0
4,4.0927223021664725,2126,0,4,1
2,1.8514053028888937,4216,5,1,2
8,2.998795237779356,1942,2,0,2
3,4.636726133905834,2153,0,0,2
9,6.156604564222558,3002,9,4,1
4,3.2718600958238175,3769,5,0,0
6,4.518675079124931,781,9,2,0
10,2.566785536673884,1524,1,4,2
5,6.964065832479623,3903,7,0,2
10,8.434662227911103,1735,1,0,2
1,8.218565048976641,4682,3,0,2
9,6.929959100972276,1285,2,4,2
1,6.725019914240523,3817,8,1,1
8,0.8562409511935947,2167,1,3,0
9,5.35434646444021,3508,2,0,1
9,4.007814752680184,3694,6,3,1
1,6.760932722089802,4275,3,3,2
2,-0.07519575136265733,2946,5,0,1
1,5.385935405540357,4290,2,0,0
10,4.571112432335195,1033,0,3,2
2,7.236859865862808,901,5,1,0
10,8.095974107349477,4163,3,3,1
8,3.1423079659744637,629,1,1,2
5,3.2325791282063694,2839,6,2,0
7,5.460993242423427,4871,9,1,0
2,8.467525383043084,3459,4,4,2
8,5.120289354566032,2358,5,0,0
6,2.441677169291339,3473,5,2,2
8,3.7882631076734143,4650,8,3,2
1,5.405328328926923,4149,1,1,1
1,5.480404857127913,3286,5,2,0
7,3.5918247288152534,3597,8,4,2
8,3.7484186124407564,4012,3,1,1
3,3.0368640108872036,1720,5,3,1
5,7.2823423677075905,1141,6,3,2
1,3.330449641413221,3814,0,1,2
7,4.070411592163432,1223,4,4,0
5,4.013494166952095,1237,3,0,0
8,1.7880855049692173,1799,9,0,0
8,3.2731693903643686,3980,1,3,2
9,7.456275198573076,839,1,4,1
7,2.581424316418544,652,1,3,1
1,3.072715396347265,1921,6,0,2
3,2.3349084524414816,3551,3,3,0
8,4.818776879537478,926,5,1,1
3,8.77095344253258,4058,6,1,1
8,4.734611556945857,1635,8,4,0
1,5.1335242507087795,2872,1,0,1
5,3.4091055282660228,3829,9,4,0
4,4.876763910415455,1449,8,4,1
5,7.458100612695231,1873,4,0,1
8,5.285818775276347,1456,5,2,1
10,9.263540164124327,2201,5,2,0
4,7.518959424611382,3441,2,3,1
4,4.827367309110134,2982,9,2,1
3,4.78842424881577,1803,6,1,1
7,8.261846275247262,870,6,4,2
3,5.274651151710458,3480,7,3,1
3,7.817843120543445,2796,4,4,1
10,9.005814680253334,2625,1,0,0
5,4.591561264351782,3466,2,2,0
5,5.703910731870032,4645,8,0,2
6,6.960008369132758,3242,5,3,0
8,6.535000078045039,4521,7,1,0
10,6.520981465841002,2864,7,2,0
6,2.3330523456445302,1262,4,0,2
1,3.3031665436764017,4562,0,2,2
8,4.009465958117625,1504,5,4,1
8,7.428841606937352,4255,6,1,1
9,2.529250185746228,3346,8,2,0
9,8.046453414357678,849,1,1,1
2,6.559668228157366,3464,1,4,1
2,7.308460449445548,1186,9,4,2
3,3.1409338455100024,3626,0,0,2
1,5.14460472538026,4956,4,3,1
4,5.597885572262633,3255,1,0,1
4,5.5099340040453875,4024,2,1,1
9,5.591314801693435,4124,1,0,0
9,4.4469470392097765,3232,3,2,2
9,5.270414162127318,2193,2,0,1
10,7.067127910130374,3392,8,3,1
7,2.6669753831182197,4311,9,3,0
2,8.094100237810807,4680,1,1,2
10,6.963797912736895,1184,6,4,0
5,3.0695962146333335,4840,2,3,0
4,5.767672086910643,3419,9,1,1
8,6.802997552316089,4256,7,3,0
2,2.5294133522286324,3783,3,3,0
6,5.083956866753201,4526,3,4,1
5,4.842969398329988,1656,8,2,2
2,3.708838914986211,3561,2,1,1
10,5.184713673528027,4945,6,3,2
1,3.7994268480744195,2829,0,3,0
8,7.748614137941474,1792,6,0,0
2,3.7467113573451796,2384,9,2,1
7,6.5839578800263165,2060,1,4,1
9,1.6892272247596711,1483,5,1,1
9,4.676380392300078,2567,8,3,0
8,5.024622314702718,2363,5,1,0
10,4.611417898768939,2479,2,4,2
9,4.207363405609218,2236,0,2,1
2,3.6649699493097554,2952,3,0,0
6,6.509081560029806,2418,3,2,2
4,6.99891571019076,1200,7,0,1
4,4.8356782282866995,4546,9,1,1
5,2.8067249839567205,2573,9,2,2
3,8.587898662773656,4253,6,2,2
1,3.240405134184239,894,9,2,2
8,2.0811554830337053,2456,6,4,0
5,0.9747561669604599,3548,6,1,1
3,5.198903793825321,3952,1,0,1
10,4.5651672289695275,1022,8,2,2
7,7.061913298292678,2062,5,1,0
7,6.222169126891094,3409,1,4,2
1,5.580402449170076,3349,0,4,0
9,4.457265609074501,1049,0,1,1
2,7.219954544395334,1968,0,0,1
5,8.734779803505065,1332,3,1,0
5,7.0179583982598075,4982,3,1,1
8,4.07293673830158,1921,8,3,1
8,6.563131107764351,785,0,4,2
7,4.19582054906557,3245,2,0,0
7,2.789865368280051,4265,2,3,1
6,3.20192187575611,4964,7,1,1
6,4.283643191724509,1945,1,4,0
9,5.2079193579270875,1966,5,3,1
6,9.121162305150918,2276,3,3,0
2,3.2366210487762648,4155,9,0,0
2,7.646976979382656,1414,5,1,2
5,4.365480896614862,787,4,0,0
4,0.9672300251093127,4690,8,3,2
2,3.9885479941393243,2588,8,3,1
3,7.353393986335382,4926,0,0,0
7,5.6893390386584715,2304,2,3,2
8,5.8089023973279135,1678,0,2,0
6,7.65700801768876,3051,5,4,1
5,2.9273274221285446,4870,2,1,2
1,2.8964991398154996,2088,0,4,2
8,0.4725427814071521,2456,5,1,2
3,6.754164142485569,2275,4,3,1
6,6.124968467259206,1487,7,0,2
3,6.447933039182228,1703,1,0,1
7,2.633977551886439,3830,7,3,1
7,1.7915020881602945,1619,4,1,0
9,2.360763383133335,696,7,3,1
5,3.1548554552825916,4475,9,1,2
8,8.107917817825708,1025,3,3,2
10,7.000253447565004,1910,3,3,1
10,4.08355871875936,1792,9,3,1
8,5.59850398651997,1694,3,0,0
1,3.6432755077045225,2448,5,1,0
5,5.728559521563314,4155,3,3,2
3,2.7238085245160035,2717,8,4,1
1,6.500502891947862,4754,8,4,2
4,3.300593404831214,4080,2,0,1
8,6.611830057086314,1517,6,2,2
3,4.145154183611316,3653,4,0,2
10,3.419848092803452,4090,8,2,2
2,8.225993434499312,4707,1,0,1
9,5.353892369787531,4569,2,4,0
10,4.3556372579028855,547,9,3,0
5,6.516356616702528,4163,4,1,1
7,2.3200178608502298,4971,4,3,0
2,7.213727178520717,1327,9,4,2
9,4.721110587183102,2589,6,1,1
9,6.201575431336875,2556,7,2,1
4,1.9042530779538276,1318,7,2,0
4,4.235148083734009,4484,0,4,0
6,5.009160278690968,4180,0,1,2
10,7.060598427237057,2311,2,3,1
10,6.3608221278749655,3614,0,4,0
10,4.215045924765167,2129,0,2,1
6,5.635895514646763,2043,9,4,2
1,7.5131382034539635,4079,7,3,2
9,4.60002303315488,2404,0,0,2
2,4.382270079129385,1936,8,0,1
5,1.220590714494175,3817,1,3,1
9,4.44185532931438,4020,8,1,1
4,1.5207459226309568,3559,6,4,1
3,4.771330641933586,4616,8,3,1
7,6.976270286485494,1498,2,0,2
6,0.760721049906369,1931,0,2,2
8,7.46841764924158,3561,0,3,2
3,4.339553746687603,764,9,3,0
5,4.945670265746788,4231,5,3,2
10,3.9951604397229166,2774,6,0,1
4,1.573526234902681,4375,8,0,2
4,3.4340216514075195,3817,5,3,0
4,9.194820136898969,2546,4,3,0
10,2.807909007493097,3644,1,1,0
8,1.8229152765488994,3721,1,2,0
6,5.282582054814206,3640,7,4,0
3,4.828446969655367,1753,0,4,1
10,4.353340418408704,1222,7,4,2
5,5.028895886704512,583,9,0,1
6,6.288405221392313,3870,6,0,1
5,3.8256728004293716,4319,6,1,0
6,5.388820416565234,3864,4,0,2
8,7.047749324260008,2257,2,3,2
7,3.0094226664904102,4818,6,2,2
5,0.35563731212274163,3280,6,2,0
10,6.341616984191832,3787,6,2,1
6,10.005925151205947,2952,1,2,2
4,4.985290692702369,828,2,4,1
9,5.403864402131912,925,2,4,2
4,4.408383133812019,1269,3,3,2
1,8.176121683020519,4475,8,1,2
7,4.844486134110267,1107,9,0,2
7,4.6268716799701295,2352,0,0,0
4,6.821727628538406,3172,6,4,0
3,4.031454075606357,2624,6,2,1
8,2.4306125978482913,1800,3,3,0
5,6.764600759091389,965,0,1,2
10,3.816905584655709,2464,2,4,1
7,3.049079944647974,2445,4,3,1
4,9.200096317146373,3039,1,3,1
4,4.642806393554576,2860,6,4,2
8,5.988452164594666,2539,9,3,2
8,5.059056482015553,1684,9,2,1
2,3.2273610192593427,4434,6,3,0
2,6.378867240043845,3717,9,1,2
3,5.629157967573449,3282,4,3,2
3,3.681240336720135,1277,9,0,0
1,5.866380675712677,3879,5,3,1
3,3.971379811739996,2918,0,4,0
6,2.79100927978294,4577,3,0,2
8,2.5886654912957536,4762,3,4,1
10,5.540117241925958,2939,7,1,1
6,4.234538140143111,2489,1,2,0
5,8.003408038087922,1566,0,1,2
4,4.914083773324086,1444,6,0,2
3,3.429593413092836,528,5,2,1
4,5.315635277287824,2397,4,3,2
7,2.4114653568507873,2197,7,0,1
1,4.831737518950595,3314,1,2,1
7,5.638333552956551,3865,1,4,1
1,5.391344615270611,2988,8,2,2
2,7.605599861039517,2165,0,4,0
4,10.195034251688902,2070,5,4,1
1,6.342794742682569,2233,2,2,0
9,7.35759265557104,1259,4,1,0
6,10.08692531931448,2657,7,1,0
1,2.9875483043670483,1851,6,4,0
1,5.261254817550017,3976,3,0,0
6,4.044006935826683,1768,7,2,1
4,6.685315420522144,2285,9,0,2
4,5.5432378389532415,4449,1,1,0
6,3.3631353601921323,3107,6,0,2
7,5.021895632694089,898,4,3,2
9,7.093845479311771,3130,5,3,1
10,2.3925507379498674,2946,2,1,0
5,3.405310888722042,2169,9,0,2
9,3.105449829916383,738,6,2,2
4,5.65279311097382,4036,6,1,0
10,7.481032159229921,4361,1,3,1
2,0.9805310693879772,3603,0,1,1
3,5.188797126957167,1646,9,0,0
1,3.1515585654496316,2057,1,0,2
6,7.010805549659969,4238,7,0,1
6,4.526063448857492,2657,9,4,1
1,5.261347878154796,3951,2,0,2
3,4.99732600959588,799,3,3,2
5,7.2484376063796905,4198,7,3,2
3,9.097263061595566,4553,2,4,2
10,2.730669340237118,748,5,3,0
3,3.094887764010696,3068,1,3,2
10,5.642995805109414,4629,2,1,1
3,3.3671953033961626,4823,0,0,2
5,6.867167540800548,3360,8,1,2
5,7.188234918168675,1223,3,1,0
4,3.906847375507084,1069,5,3,0
1,3.47292546671705,719,6,2,2
5,4.450441956694561,1894,1,0,0
10,5.208036427926037,3334,7,2,0
5,5.629674379790384,2622,8,3,0
4,0.4943658819016603,4731,9,4,0
6,3.065088962299763,4500,1,1,2
10,4.191801302258832,4849,4,3,0
4,3.406021336506226,3589,1,3,0
7,-0.7294197847059065,549,4,2,1
7,1.2232550692906128,1014,6,4,2
2,2.389282948831266,3291,5,1,0
3,4.769431598293562,3278,3,4,1
1,4.12759561303738,3118,1,4,0
8,3.736861834942851,2337,6,4,2
9,6.593029921585681,1665,9,0,1
4,6.592267329847523,2749,8,4,1
6,5.299837306963748,914,0,3,2
9,5.2402405654373165,2768,2,0,1
6,3.286678898133177,1604,6,0,1
9,3.526015338686944,3856,8,4,0
4,1.584701233749564,2916,4,3,1
8,4.498497136443338,2434,6,1,2
9,6.571482579422393,703,9,4,0
4,7.708659793549121,568,6,0,1
5,4.510440284189073,1015,3,1,0
8,5.983337664019381,4063,4,1,2
10,-0.7119784857223932,4956,1,0,1
6,4.134143359203152,1964,7,1,2
7,4.087275239733473,2152,0,3,2
3,7.982336628450766,1206,1,3,1
7,5.785866921842836,2125,2,4,1
8,5.988510845761215,4285,6,4,0
10,5.884656621997985,1845,5,1,2
6,5.090885464664443,843,6,0,1
10,8.06473066169826,4286,4,3,2
9,0.3894409040698541,1035,3,2,1
6,5.292420817430836,854,6,4,2
9,7.259605703279127,4042,2,3,0
4,1.2172130936147032,1482,9,1,2
8,6.675835707544604,1845,6,3,1
4,3.4776735174693667,3509,1,3,0
2,5.2196318576840826,1026,7,1,0
10,3.4392812381091464,1430,5,4,1
9,6.918303353098045,3256,2,4,0
5,4.423276237552868,2782,2,2,2
4,6.691593712714424,2446,4,2,2
2,5.870659672528682,4427,2,4,1
1,3.4124150318823228,3041,5,4,2
7,6.00371838079105,2416,1,4,1
6,3.6728618839745355,3860,7,4,0
2,5.1282561876799475,2093,8,3,2
8,4.3868112770204,3425,6,2,1
4,6.799823732777547,4125,2,1,2
8,6.080644541474836,1723,9,0,0
7,4.938556902790515,2459,3,1,0
5,3.6285764456886778,1465,9,0,2
10,2.4620170203385636,4178,1,3,0
10,5.271312838581395,4812,8,2,1
8,3.7354182136964824,1122,4,0,2
9,1.2440076848523494,4948,1,4,2
5,2.339942918007499,2872,9,3,0
10,8.251750611083434,3448,5,0,1
5,3.6800472300211093,3799,6,4,2
2,7.1643255550208025,1668,1,3,2
5,4.286700545603439,891,0,0,0
3,7.479155270321627,4309,6,4,0
7,7.334328034948756,2907,0,2,1
10,3.348609146198685,4760,2,3,1
5,1.02404866638479,1080,3,0,0
8,1.1933590459393595,1320,1,4,1
1,3.3826769920885864,1747,6,2,0
3,8.779268851115082,623,4,4,2
3,4.178875850154921,4939,0,2,0
9,5.290487900146909,2374,7,0,0
5,7.6066737324067795,1023,9,4,0
9,5.220642726223376,3623,6,4,2
9,5.15178207704155,4724,3,1,1
1,6.245326387890294,3698,1,3,1
2,5.5779395110199745,3285,6,4,1
5,4.8010657899930305,2618,1,2,0
4,3.5571013136051155,1710,5,3,0
10,5.156977781730912,1526,0,0,1
9,7.188799594166281,4617,6,3,2
7,8.564009173997443,4761,6,1,2
6,5.58455328313782,997,3,0,2
7,6.510322270191946,3305,3,4,2
1,5.539461414325624,2193,9,0,0
1,4.825341271192794,1224,4,0,1
8,6.028514157225369,875,1,1,2
2,7.3786656686249685,4898,8,2,0
10,3.227276327961709,2952,9,0,0
9,2.0972065953741823,4359,3,2,0
7,3.933983500727068,2186,8,3,1
6,5.423323886599407,756,2,1,0
1,6.739743235242463,4994,8,4,1
1,3.020984350289024,4100,0,0,1
2,0.02284695475037779,550,6,2,1
6,3.9811026866579677,1094,3,0,1
6,4.612171548683528,4373,6,1,0
2,2.675453033177124,3936,9,4,0
1,3.4878181423653762,1572,5,3,0
10,6.734566820173995,1976,3,3,2
5,5.156240139192199,3520,3,2,2
5,5.691244237218635,2164,7,3,1
2,4.288635536778905,4992,6,2,1
6,3.4917791780833483,3230,3,4,1
9,4.274203541151712,1895,5,0,1
2,5.997760388359384,4397,5,1,1
10,2.0173595773175665,4545,0,4,2
2,8.300340519664022,3160,1,4,1
3,6.149716991364806,2733,3,3,0
7,3.92823979141857,3822,5,3,1
6,6.626814235773001,4697,5,1,0
8,7.444698134146216,4718,0,0,0
8,4.339323900795123,2601,7,4,0
6,4.566830420469877,1806,1,3,0
10,7.986948426946009,2137,4,4,1
3,9.237950293836196,1640,3,0,1
3,5.058871315136215,1115,4,2,1
1,2.6835713058220514,4709,4,0,1
7,4.058795690150883,2066,9,4,1
5,7.0660314889384015,1476,7,4,2
4,2.939569407972411,1816,9,1,0
10,4.583433600481962,2839,6,4,0
4,5.585169762863259,4856,8,3,2
4,3.154570627184665,2596,0,1,2
6,7.192869123752153,878,5,4,1
8,6.387935030408749,3965,5,0,1
8,9.019091819050583,2771,1,4,0
5,6.562921791715544,1546,7,0,1
6,3.0782207288679233,1507,5,0,0
4,6.060738121818383,609,9,4,1
9,6.9760433470317125,3271,8,0,1
8,7.078957628250693,4383,9,2,0
10,3.4463157042185273,3100,4,1,2
10,3.20732459528905,3743,6,4,2
1,2.720725761781977,1505,5,2,1
2,8.209463988277733,805,4,0,2
9,6.245757647684076,1458,5,0,1
8,3.3575627515825786,1453,3,1,2
3,5.254377877514241,3168,2,2,2
8,4.752625373197952,4038,0,2,0
1,3.0548370620686343,3177,0,4,2
10,5.072367887913206,2130,5,0,1
4,5.381390575440878,2291,8,3,0
3,8.862506189303799,3103,7,4,2
6,3.688624948467454,2471,1,4,0
7,1.5812013516093235,566,8,4,2
4,2.9020925292880455,1334,7,1,1
7,3.2147051531355553,705,8,1,1
9,4.146145647934209,3333,3,4,0
2,2.906992541745715,4750,8,3,2
3,6.64424401163788,2214,1,2,2
5,2.7679344739810405,2032,0,2,0
3,5.040035936598461,3645,8,0,0
8,9.000384367044349,3620,9,2,1
10,6.107136543527248,1207,7,2,0
8,5.901514023424719,678,6,3,2
8,8.71463240149032,612,7,2,0
9,7.491299128473946,1256,0,3,1
4,6.130248734705207,1396,8,1,0
5,4.378546300111062,3368,9,3,2
5,4.954622250420413,658,8,1,0
8,4.857392264667587,1285,8,3,0
7,4.1971489048557835,2303,5,4,0
9,5.424073023765849,2339,3,1,1
8,5.701495394095312,3668,1,1,1
2,2.5107430656835485,2798,3,2,1
10,8.264084999924597,4578,6,1,1
4,5.819595026146563,2042,0,3,2
6,4.474434076098765,4708,8,4,2
2,5.442351957458915,4854,2,4,1
7,6.8607377823172015,2654,3,2,1
3,2.066627174828215,1074,4,3,1
3,4.789878547039509,3538,2,3,0
2,2.6282884502753343,1881,3,0,2
8,10.31400764195124,1722,4,1,0
6,5.27637209553723,2974,0,2,1
1,2.644508704800987,2001,8,4,2
1,12.198933561394785,1358,9,0,1
7,3.927962842439222,4074,9,3,0
8,4.581840163847585,4229,3,1,2
5,4.726403520029275,3465,8,4,0
5,3.3040938868619287,3691,3,0,2
4,5.494704034992286,2096,0,3,1
6,0.5785196672799486,2061,4,4,2
6,7.171796765754583,3022,8,4,0
3,2.744390258525559,3099,2,3,0
9,4.169356955379376,2891,4,3,0
7,6.503039347372326,3175,2,2,0
1,4.591077963387769,2683,2,4,1
7,4.672904505804747,776,0,3,0
5,2.975845114540458,4382,1,0,1
5,9.1912964349409,4104,1,1,2
2,6.06296476441318,2578,8,2,0
4,2.8344301034616666,4842,6,3,2
6,5.356364892115702,4577,7,1,2
10,2.69306401069738,4668,1,2,1
7,8.444828587978899,1620,8,4,0
5,5.399275921417091,3023,2,1,1
9,3.048906944185867,3870,9,2,0
3,6.395181471247833,4882,1,3,2
1,4.443848655903373,2408,0,3,1
4,2.423542688955038,4020,8,2,0
9,5.762092667800419,4807,7,4,2
4,5.705683668275787,4996,3,2,1
2,7.275467265134797,3605,6,0,1
10,5.129007113835596,997,2,2,1
5,5.214120573917102,4087,2,2,1
3,5.320266073090368,4693,3,3,2
9,8.190565989014058,2913,1,4,2
4,4.379852953451858,4300,9,2,2
6,5.938909937611463,962,3,1,2
2,6.233490904031224,3260,9,3,0
6,5.699553038461519,3957,2,3,2
3,4.3041907878808585,772,7,2,1
9,5.241208014615006,1650,1,1,1
2,4.812684477134298,3889,8,2,1
9,8.918420720223606,518,2,1,1
5,4.084472429137389,2116,3,3,0
8,3.1748429474955433,3678,9,1,1
2,4.987596617133849,4581,9,2,1
6,4.846603605142654,911,2,0,1
3,5.39368704033726,1241,2,0,2
10,4.085106795597337,3171,7,1,2
5,5.220746959865753,3279,7,2,0
8,5.259214077942422,3124,5,4,0
10,6.81197937872001,1014,3,0,0
1,5.186012767418304,706,0,3,1
5,5.204950061263178,1447,3,2,0
3,6.032692759417034,2941,7,2,2
4,6.735310126363035,2328,5,0,2
2,3.032648424746842,4098,1,4,2
9,2.495358880266357,2667,2,3,1
3,8.390959258767623,2156,6,4,1
2,6.408150875856316,1101,3,3,0
10,4.561226727341195,1211,3,0,0
9,5.039403873266262,1703,4,2,0
7,4.214876613340347,1891,7,3,0
6,5.422561448883105,3196,6,2,1
1,3.056325621190624,3772,8,1,2
5,6.680333970179852,3631,4,1,1
3,5.350906797257004,4230,0,0,0
1,5.423254192066702,3166,3,0,1
4,3.212115234642956,1049,5,0,2
2,6.0485341935452706,4482,5,1,1
2,3.258056713707918,1744,8,3,2
3,3.6156982801824284,4386,9,4,0
8,5.175243846883503,4512,4,0,1
8,10.014663799231304,3049,4,4,0
7,5.342932266709619,3704,5,4,0
6,-0.13760175933513796,1345,5,1,2
9,3.714997233278499,543,2,3,2
4,6.3674582244411475,1158,5,1,0
1,2.7430781100317523,4430,7,0,2
8,6.66220488229132,3367,5,1,2
7,5.3176411495300595,4147,4,1,0
7,6.982654385181552,3282,2,1,0
3,3.8822917814980054,2191,0,0,2
4,3.726432170134568,2725,4,0,0
10,6.129970316569023,3566,5,1,0
9,4.984943250055681,2447,5,1,2
6,4.8639543764274515,1865,5,4,1
5,8.137939737898126,3630,2,3,1
3,6.20828185412357,1467,3,4,0
9,1.0201540666085447,1904,2,3,2
5,6.598136245032775,985,1,3,0
5,6.397937600830243,2255,7,1,2
4,7.369822574446864,4130,6,4,0
4,3.120603160852982,3468,7,3,0
1,5.649611650420246,2079,5,3,2
7,5.223260042486363,3295,6,0,0
9,3.0847363050404937,550,0,3,1
3,6.893533135813161,2159,9,1,1
2,4.516908001381235,4800,4,2,2
3,7.30546478250467,3287,3,0,0
1,3.514282429865048,2655,9,2,1
6,2.0788290584012095,4846,2,1,2
7,4.514867635937711,4730,1,2,2
2,5.463826365124895,3661,8,3,2
8,3.9316081455621763,2114,7,2,1
6,-1.1289137375164549,3236,9,4,1
4,5.76729828983754,906,1,1,1
5,5.757961381044051,3879,5,4,1
8,6.374334557081933,4697,2,2,0
3,4.239015128898445,1884,2,4,1
3,4.129896535236186,4195,4,0,2
4,7.880643545602982,4999,6,2,0
1,1.8491906283565678,3402,6,4,1
9,4.505764412664719,2129,9,3,0
8,5.2846036922636115,3762,0,2,2
8,6.212043660028482,1526,6,0,1
10,5.339534364808637,3489,6,3,0
6,3.156014723076882,2724,5,2,1
7,7.335227896041708,3420,5,3,0
6,5.003814824553815,4815,1,2,0
9,1.6639945870172714,4768,2,2,2
3,5.418353301546788,3283,2,1,2
3,5.950553742442928,1913,2,4,1
3,8.92148790679623,4148,1,2,1
10,5.817502697740585,3308,8,0,0
3,2.035948855969756,3831,5,4,2
9,2.106197418383287,2678,1,1,2
4,7.517418916396535,1297,2,4,0
7,3.3943939733017214,3346,9,4,2
9,1.9008378717096805,1429,5,2,2
7,7.001021735516865,3591,3,0,0
9,4.048528375570658,2762,6,2,1
3,6.894027928319216,1833,5,0,1
4,3.170560989341177,1774,5,0,1
8,7.947624667331761,3980,2,3,0
6,6.7441274138665515,3842,7,2,1
5,3.5546292667973063,1717,8,1,0
4,1.679219066210718,1964,5,4,0
8,9.610327717508284,4908,1,3,2
1,4.579584596013707,4674,0,1,2
9,3.474536705848566,513,2,2,1
1,7.7726165376589975,2793,2,0,0
8,6.891519706824881,2545,7,2,1
4,7.36559308662516,1537,4,2,1
9,4.802983444964537,4628,0,3,2
5,8.76210938064725,1959,3,1,1
3,2.3787636388972766,756,6,3,1
9,3.895900956884957,4629,4,1,2
9,5.779757511429767,4573,9,3,1
4,7.336222688474226,1783,5,4,1
4,6.322318041049659,3987,9,0,0
8,4.834268528306418,2684,3,0,1
2,4.049704265521042,858,1,0,2
9,7.347021716718709,4291,8,4,2
6,6.528792026554061,3687,1,4,0
9,3.2509524146178714,4999,1,0,2
8,3.1914612038739456,1725,1,0,2
7,3.9090236911209697,2797,0,1,2
1,3.6524762687612506,777,2,1,1
3,7.059681825092936,4707,5,2,0
2,5.871464644436035,2486,6,3,0
5,6.115574480806196,4044,0,1,0
5,5.383339273593553,3293,4,1,0
5,5.477541430674709,891,4,1,2
4,1.8363651693193774,1468,0,1,1
5,6.5883673153695375,2690,3,4,2
3,3.8730370388171145,2728,9,2,2
1,4.9336893339000145,3126,0,1,2
5,4.0536541557293315,3345,0,3,2
9,5.2917431303033515,4864,6,1,0
9,6.146187854487991,3807,6,4,0
4,2.982289934953342,3100,2,0,1
3,5.505498448488004,3180,6,0,2
1,4.101994842492287,4870,2,2,0
2,7.6429175517520065,585,1,0,1
8,2.7707491940407443,3634,9,1,2
1,2.994967460871892,4999,3,4,2
8,4.28085956392638,2739,9,2,0
7,3.1487125699723224,3864,2,1,2
8,4.551237974026176,2545,6,0,2
6,3.9442289877685734,1554,0,3,0
9,5.176824755403625,3901,5,1,1
3,7.016144055648308,4229,1,3,1
10,5.142559211368549,3169,7,3,0
4,5.324709121632955,775,4,2,0
6,2.8853547943758002,4590,2,4,1
8,4.731880892369741,1605,9,0,1
5,4.1564910567812055,3432,6,0,0
3,6.36328192728097,628,1,1,0
6,3.4708660335946053,4851,4,0,0
4,3.2786888149775333,4826,7,2,2
9,5.634858394294698,4068,0,0,0
3,8.960206108745878,2902,0,1,2
4,4.648102752050674,2147,2,0,1
7,5.336416812460998,4056,2,4,1
7,6.896043696709571,4391,6,3,0
4,6.019807797230545,2693,5,3,0
6,6.032958960764394,2547,6,3,1
3,4.80961509616399,3604,3,4,1
6,4.848529634443478,4855,1,2,1
2,3.4897029245469424,2634,1,1,1
8,5.972746508602765,1342,9,4,0
2,5.927108859997285,2471,0,1,2
7,6.434329055387606,4860,8,2,1
9,4.023791058893309,4403,6,4,1
1,6.660268798757212,4113,9,0,2
8,7.2666695762958735,891,2,2,0
7,2.572083763447479,2779,1,3,2
6,4.406254841285188,1400,2,4,0
6,7.350047163921676,2994,6,2,0
6,3.700888600294229,1652,4,2,0
9,6.05752505436668,1794,2,4,0
2,5.0171520040048625,965,8,3,0
1,5.661758642847017,2675,1,3,1
6,5.0781126053844226,3745,6,2,0
10,6.492341969128543,987,9,1,1
8,2.9569657282722437,3438,5,2,0
3,3.173353511755427,3126,5,4,1
10,7.929027100533713,1449,6,4,2
1,9.200726559970636,1549,5,4,2
9,4.989161122747275,4575,1,3,1
1,8.430532084303419,4959,4,0,0
3,3.4564507059729546,1890,2,4,1
8,3.936828233028086,1583,8,4,1
3,7.914975023490743,2158,7,1,0
4,6.608213057246717,4887,9,1,2
8,8.212854195864516,2317,1,2,1
1,5.9371115381180095,690,0,2,2
6,2.97490784697145,960,3,2,2
1,5.447154715005353,3021,3,4,2
1,7.404005076936021,3976,9,1,1
8,4.734529594707656,3205,1,2,1
4,4.427132962988562,4866,6,1,0
